 5.00000000e-01	 8.95000000e+01	-4.27176322e+00
 1.50000000e+00	 8.95000000e+01	-4.22183548e+00
 2.50000000e+00	 8.95000000e+01	-4.24229369e+00
 3.50000000e+00	 8.95000000e+01	-4.24091681e+00
 4.50000000e+00	 8.95000000e+01	-4.24531489e+00
 5.50000000e+00	 8.95000000e+01	-4.24335743e+00
 6.50000000e+00	 8.95000000e+01	-4.23979906e+00
 7.50000000e+00	 8.95000000e+01	-4.23960871e+00
 8.50000000e+00	 8.95000000e+01	-4.24454049e+00
 9.50000000e+00	 8.95000000e+01	-4.24095272e+00
 1.05000000e+01	 8.95000000e+01	-4.24285594e+00
 1.15000000e+01	 8.95000000e+01	-4.23762849e+00
 1.25000000e+01	 8.95000000e+01	-4.24459965e+00
 1.35000000e+01	 8.95000000e+01	-4.24022240e+00
 1.45000000e+01	 8.95000000e+01	-4.25045653e+00
 1.55000000e+01	 8.95000000e+01	-4.23885780e+00
 1.65000000e+01	 8.95000000e+01	-4.24980104e+00
 1.75000000e+01	 8.95000000e+01	-4.24074309e+00
 1.85000000e+01	 8.95000000e+01	-4.24522701e+00
 1.95000000e+01	 8.95000000e+01	-4.23796205e+00
 2.05000000e+01	 8.95000000e+01	-4.23750244e+00
 2.15000000e+01	 8.95000000e+01	-4.24257960e+00
 2.25000000e+01	 8.95000000e+01	-4.23778718e+00
 2.35000000e+01	 8.95000000e+01	-4.23741108e+00
 2.45000000e+01	 8.95000000e+01	-4.24221758e+00
 2.55000000e+01	 8.95000000e+01	-4.23741259e+00
 2.65000000e+01	 8.95000000e+01	-4.25836184e+00
 2.75000000e+01	 8.95000000e+01	-4.23109177e+00
 2.85000000e+01	 8.95000000e+01	-4.23827267e+00
 2.95000000e+01	 8.95000000e+01	-4.24564322e+00
 3.05000000e+01	 8.95000000e+01	-4.23242555e+00
 3.15000000e+01	 8.95000000e+01	-4.24606230e+00
 3.25000000e+01	 8.95000000e+01	-4.24673867e+00
 3.35000000e+01	 8.95000000e+01	-4.24616288e+00
 3.45000000e+01	 8.95000000e+01	-4.23919290e+00
 3.55000000e+01	 8.95000000e+01	-4.24603261e+00
 3.65000000e+01	 8.95000000e+01	-4.25128151e+00
 3.75000000e+01	 8.95000000e+01	-4.24824298e+00
