 5.00000000e-01	 8.95000000e+01	-2.09127344e+00
 1.50000000e+00	 8.95000000e+01	-2.09437500e+00
 2.50000000e+00	 8.95000000e+01	-2.09506641e+00
 3.50000000e+00	 8.95000000e+01	-2.11417969e+00
 4.50000000e+00	 8.95000000e+01	-2.11635547e+00
 5.50000000e+00	 8.95000000e+01	-2.09359766e+00
 6.50000000e+00	 8.95000000e+01	-2.08985547e+00
 7.50000000e+00	 8.95000000e+01	-2.09273047e+00
 8.50000000e+00	 8.95000000e+01	-2.09419922e+00
 9.50000000e+00	 8.95000000e+01	-2.09791016e+00
 1.05000000e+01	 8.95000000e+01	-2.09793750e+00
 1.15000000e+01	 8.95000000e+01	-2.09137109e+00
 1.25000000e+01	 8.95000000e+01	-2.09983594e+00
 1.35000000e+01	 8.95000000e+01	-2.09951562e+00
 1.45000000e+01	 8.95000000e+01	-2.10267969e+00
 1.55000000e+01	 8.95000000e+01	-2.10062891e+00
 1.65000000e+01	 8.95000000e+01	-2.10427344e+00
 1.75000000e+01	 8.95000000e+01	-2.10685937e+00
 1.85000000e+01	 8.95000000e+01	-2.10790625e+00
 1.95000000e+01	 8.95000000e+01	-2.10103516e+00
 2.05000000e+01	 8.95000000e+01	-2.09306250e+00
 2.15000000e+01	 8.95000000e+01	-2.09878125e+00
 2.25000000e+01	 8.95000000e+01	-2.09796875e+00
 2.35000000e+01	 8.95000000e+01	-2.09310156e+00
 2.45000000e+01	 8.95000000e+01	-2.09605078e+00
 2.55000000e+01	 8.95000000e+01	-2.09448828e+00
 2.65000000e+01	 8.95000000e+01	-2.08473828e+00
 2.75000000e+01	 8.95000000e+01	-2.08312109e+00
 2.85000000e+01	 8.95000000e+01	-2.08192969e+00
 2.95000000e+01	 8.95000000e+01	-2.07789453e+00
 3.05000000e+01	 8.95000000e+01	-2.07933984e+00
 3.15000000e+01	 8.95000000e+01	-2.07605078e+00
 3.25000000e+01	 8.95000000e+01	-2.07910156e+00
 3.35000000e+01	 8.95000000e+01	-2.08174609e+00
 3.45000000e+01	 8.95000000e+01	-2.07697266e+00
 3.55000000e+01	 8.95000000e+01	-2.08086719e+00
 3.65000000e+01	 8.95000000e+01	-2.08226562e+00
 3.75000000e+01	 8.95000000e+01	-2.07053125e+00
 3.85000000e+01	 8.95000000e+01	-2.06728125e+00
 3.95000000e+01	 8.95000000e+01	-2.06227344e+00
 4.05000000e+01	 8.95000000e+01	-2.06158203e+00
 4.15000000e+01	 8.95000000e+01	-2.05710547e+00
 4.25000000e+01	 8.95000000e+01	-2.05370703e+00
 4.35000000e+01	 8.95000000e+01	-2.04952344e+00
 4.45000000e+01	 8.95000000e+01	-2.04782031e+00
 4.55000000e+01	 8.95000000e+01	-2.04498828e+00
 4.65000000e+01	 8.95000000e+01	-2.04144922e+00
 4.75000000e+01	 8.95000000e+01	-2.03952734e+00
 4.85000000e+01	 8.95000000e+01	-2.03802734e+00
 4.95000000e+01	 8.95000000e+01	-2.03789453e+00
 5.05000000e+01	 8.95000000e+01	-2.03771094e+00
 5.15000000e+01	 8.95000000e+01	-2.03511328e+00
 5.25000000e+01	 8.95000000e+01	-2.03283594e+00
 5.35000000e+01	 8.95000000e+01	-2.03591797e+00
 5.45000000e+01	 8.95000000e+01	-2.03162891e+00
 5.55000000e+01	 8.95000000e+01	-2.03215234e+00
 5.65000000e+01	 8.95000000e+01	-2.03014063e+00
 5.75000000e+01	 8.95000000e+01	-2.03088672e+00
 5.85000000e+01	 8.95000000e+01	-2.03254297e+00
 5.95000000e+01	 8.95000000e+01	-2.03261328e+00
 6.05000000e+01	 8.95000000e+01	-2.02958594e+00
 6.15000000e+01	 8.95000000e+01	-2.03216016e+00
 6.25000000e+01	 8.95000000e+01	-2.03046875e+00
 6.35000000e+01	 8.95000000e+01	-2.03240625e+00
 6.45000000e+01	 8.95000000e+01	-2.02985156e+00
 6.55000000e+01	 8.95000000e+01	-2.02866406e+00
 6.65000000e+01	 8.95000000e+01	-2.03108984e+00
 6.75000000e+01	 8.95000000e+01	-2.02902734e+00
 6.85000000e+01	 8.95000000e+01	-2.02599609e+00
 6.95000000e+01	 8.95000000e+01	-2.02852344e+00
 7.05000000e+01	 8.95000000e+01	-2.02898047e+00
 7.15000000e+01	 8.95000000e+01	-2.03081641e+00
 7.25000000e+01	 8.95000000e+01	-2.02651953e+00
 7.35000000e+01	 8.95000000e+01	-2.02310938e+00
 7.45000000e+01	 8.95000000e+01	-2.02038281e+00
 7.55000000e+01	 8.95000000e+01	-2.01905469e+00
 7.65000000e+01	 8.95000000e+01	-2.01645703e+00
 7.75000000e+01	 8.95000000e+01	-2.01316016e+00
 7.85000000e+01	 8.95000000e+01	-2.01332813e+00
 7.95000000e+01	 8.95000000e+01	-2.01266797e+00
 8.05000000e+01	 8.95000000e+01	-2.01267969e+00
 8.15000000e+01	 8.95000000e+01	-2.01035156e+00
 8.25000000e+01	 8.95000000e+01	-2.00460937e+00
 8.35000000e+01	 8.95000000e+01	-2.00707813e+00
 8.45000000e+01	 8.95000000e+01	-2.00075000e+00
 8.55000000e+01	 8.95000000e+01	-1.99692969e+00
 8.65000000e+01	 8.95000000e+01	-1.99523828e+00
 8.75000000e+01	 8.95000000e+01	-1.99186719e+00
 8.85000000e+01	 8.95000000e+01	-1.98757422e+00
 8.95000000e+01	 8.95000000e+01	-1.98218750e+00
 9.05000000e+01	 8.95000000e+01	-1.98126953e+00
 9.15000000e+01	 8.95000000e+01	-1.97742188e+00
 9.25000000e+01	 8.95000000e+01	-1.97432812e+00
 9.35000000e+01	 8.95000000e+01	-1.96977734e+00
 9.45000000e+01	 8.95000000e+01	-1.96947266e+00
 9.55000000e+01	 8.95000000e+01	-1.96469922e+00
 9.65000000e+01	 8.95000000e+01	-1.96264844e+00
 9.75000000e+01	 8.95000000e+01	-1.96132422e+00
 9.85000000e+01	 8.95000000e+01	-1.96054687e+00
 9.95000000e+01	 8.95000000e+01	-1.95803906e+00
 1.00500000e+02	 8.95000000e+01	-1.95768750e+00
 1.01500000e+02	 8.95000000e+01	-1.95546094e+00
 1.02500000e+02	 8.95000000e+01	-1.95332031e+00
 1.03500000e+02	 8.95000000e+01	-1.95374609e+00
 1.04500000e+02	 8.95000000e+01	-1.95221094e+00
 1.05500000e+02	 8.95000000e+01	-1.95088281e+00
 1.06500000e+02	 8.95000000e+01	-1.95053125e+00
 1.07500000e+02	 8.95000000e+01	-1.95056250e+00
 1.08500000e+02	 8.95000000e+01	-1.94780859e+00
 1.09500000e+02	 8.95000000e+01	-1.94950781e+00
 1.10500000e+02	 8.95000000e+01	-1.94781641e+00
 1.11500000e+02	 8.95000000e+01	-1.94790625e+00
 1.12500000e+02	 8.95000000e+01	-1.94937500e+00
 1.13500000e+02	 8.95000000e+01	-1.94697266e+00
 1.14500000e+02	 8.95000000e+01	-1.94751563e+00
 1.15500000e+02	 8.95000000e+01	-1.94720703e+00
 1.16500000e+02	 8.95000000e+01	-1.94708203e+00
 1.17500000e+02	 8.95000000e+01	-1.94775391e+00
 1.18500000e+02	 8.95000000e+01	-1.94874609e+00
 1.19500000e+02	 8.95000000e+01	-1.94908203e+00
 1.20500000e+02	 8.95000000e+01	-1.94804687e+00
 1.21500000e+02	 8.95000000e+01	-1.94941406e+00
 1.22500000e+02	 8.95000000e+01	-1.95231641e+00
 1.23500000e+02	 8.95000000e+01	-1.95179297e+00
 1.24500000e+02	 8.95000000e+01	-1.95306250e+00
 1.25500000e+02	 8.95000000e+01	-1.95580859e+00
 1.26500000e+02	 8.95000000e+01	-1.95593359e+00
 1.27500000e+02	 8.95000000e+01	-1.95865625e+00
 1.28500000e+02	 8.95000000e+01	-1.95898438e+00
 1.29500000e+02	 8.95000000e+01	-1.95754688e+00
 1.30500000e+02	 8.95000000e+01	-1.96014844e+00
 1.31500000e+02	 8.95000000e+01	-1.96164063e+00
 1.32500000e+02	 8.95000000e+01	-1.96345703e+00
 1.33500000e+02	 8.95000000e+01	-1.96312891e+00
 1.34500000e+02	 8.95000000e+01	-1.96496484e+00
 1.35500000e+02	 8.95000000e+01	-1.96504688e+00
 1.36500000e+02	 8.95000000e+01	-1.96599609e+00
 1.37500000e+02	 8.95000000e+01	-1.96949219e+00
 1.38500000e+02	 8.95000000e+01	-1.96833594e+00
 1.39500000e+02	 8.95000000e+01	-1.97091016e+00
 1.40500000e+02	 8.95000000e+01	-1.97189844e+00
 1.41500000e+02	 8.95000000e+01	-1.97348047e+00
 1.42500000e+02	 8.95000000e+01	-1.97501172e+00
 1.43500000e+02	 8.95000000e+01	-1.97700391e+00
 1.44500000e+02	 8.95000000e+01	-1.97899609e+00
 1.45500000e+02	 8.95000000e+01	-1.98169531e+00
 1.46500000e+02	 8.95000000e+01	-1.98104297e+00
 1.47500000e+02	 8.95000000e+01	-1.98313672e+00
 1.48500000e+02	 8.95000000e+01	-1.98616797e+00
 1.49500000e+02	 8.95000000e+01	-1.99110937e+00
 1.50500000e+02	 8.95000000e+01	-1.99236719e+00
 1.51500000e+02	 8.95000000e+01	-1.99385156e+00
 1.52500000e+02	 8.95000000e+01	-1.99052734e+00
 1.53500000e+02	 8.95000000e+01	-1.99073437e+00
 1.54500000e+02	 8.95000000e+01	-1.98975391e+00
 1.55500000e+02	 8.95000000e+01	-1.98838281e+00
 1.56500000e+02	 8.95000000e+01	-1.99718359e+00
 1.57500000e+02	 8.95000000e+01	-1.99253125e+00
 1.58500000e+02	 8.95000000e+01	-1.99430469e+00
 1.59500000e+02	 8.95000000e+01	-1.99631641e+00
 1.60500000e+02	 8.95000000e+01	-1.99780078e+00
 1.61500000e+02	 8.95000000e+01	-1.99819141e+00
 1.62500000e+02	 8.95000000e+01	-1.99492969e+00
 1.63500000e+02	 8.95000000e+01	-1.99704688e+00
 1.64500000e+02	 8.95000000e+01	-1.99500000e+00
 1.65500000e+02	 8.95000000e+01	-1.99351562e+00
 1.66500000e+02	 8.95000000e+01	-1.99640625e+00
 1.67500000e+02	 8.95000000e+01	-1.99694922e+00
 1.68500000e+02	 8.95000000e+01	-2.00176953e+00
 1.69500000e+02	 8.95000000e+01	-2.00568750e+00
 1.70500000e+02	 8.95000000e+01	-2.00706250e+00
 1.71500000e+02	 8.95000000e+01	-2.00928906e+00
 1.72500000e+02	 8.95000000e+01	-2.00901953e+00
 1.73500000e+02	 8.95000000e+01	-2.01545313e+00
 1.74500000e+02	 8.95000000e+01	-2.01206250e+00
 1.75500000e+02	 8.95000000e+01	-2.01064844e+00
 1.76500000e+02	 8.95000000e+01	-2.00989453e+00
 1.77500000e+02	 8.95000000e+01	-2.01064063e+00
 1.78500000e+02	 8.95000000e+01	-2.01523047e+00
 1.79500000e+02	 8.95000000e+01	-2.03502734e+00
 1.80500000e+02	 8.95000000e+01	-2.03583203e+00
 1.81500000e+02	 8.95000000e+01	-2.03255078e+00
 1.82500000e+02	 8.95000000e+01	-2.02612500e+00
 1.83500000e+02	 8.95000000e+01	-2.01191406e+00
 1.84500000e+02	 8.95000000e+01	-2.01104297e+00
 1.85500000e+02	 8.95000000e+01	-2.02002344e+00
 1.86500000e+02	 8.95000000e+01	-2.01417188e+00
 1.87500000e+02	 8.95000000e+01	-2.00814453e+00
 1.88500000e+02	 8.95000000e+01	-2.00594922e+00
 1.89500000e+02	 8.95000000e+01	-2.00217578e+00
 1.90500000e+02	 8.95000000e+01	-1.99273437e+00
 1.91500000e+02	 8.95000000e+01	-1.99169531e+00
 1.92500000e+02	 8.95000000e+01	-1.98899219e+00
 1.93500000e+02	 8.95000000e+01	-1.98703906e+00
 1.94500000e+02	 8.95000000e+01	-1.98967187e+00
 1.95500000e+02	 8.95000000e+01	-1.99059375e+00
 1.96500000e+02	 8.95000000e+01	-1.98656250e+00
 1.97500000e+02	 8.95000000e+01	-1.98377734e+00
 1.98500000e+02	 8.95000000e+01	-1.98635547e+00
 1.99500000e+02	 8.95000000e+01	-1.98759375e+00
 2.00500000e+02	 8.95000000e+01	-1.98826172e+00
 2.01500000e+02	 8.95000000e+01	-1.98468359e+00
 2.02500000e+02	 8.95000000e+01	-1.98457422e+00
 2.03500000e+02	 8.95000000e+01	-1.98686328e+00
 2.04500000e+02	 8.95000000e+01	-1.98519141e+00
 2.05500000e+02	 8.95000000e+01	-1.98363281e+00
 2.06500000e+02	 8.95000000e+01	-1.98399219e+00
 2.07500000e+02	 8.95000000e+01	-1.98144922e+00
 2.08500000e+02	 8.95000000e+01	-1.98366406e+00
 2.09500000e+02	 8.95000000e+01	-1.98639453e+00
 2.10500000e+02	 8.95000000e+01	-1.98204297e+00
 2.11500000e+02	 8.95000000e+01	-1.98220703e+00
 2.12500000e+02	 8.95000000e+01	-1.98239844e+00
 2.13500000e+02	 8.95000000e+01	-1.98471875e+00
 2.14500000e+02	 8.95000000e+01	-1.97946875e+00
 2.15500000e+02	 8.95000000e+01	-1.97917188e+00
 2.16500000e+02	 8.95000000e+01	-1.97999609e+00
 2.17500000e+02	 8.95000000e+01	-1.98205078e+00
 2.18500000e+02	 8.95000000e+01	-1.98034375e+00
 2.19500000e+02	 8.95000000e+01	-1.97983984e+00
 2.20500000e+02	 8.95000000e+01	-1.97866797e+00
 2.21500000e+02	 8.95000000e+01	-1.97492187e+00
 2.22500000e+02	 8.95000000e+01	-1.97183594e+00
 2.23500000e+02	 8.95000000e+01	-1.96987500e+00
 2.24500000e+02	 8.95000000e+01	-1.96789844e+00
 2.25500000e+02	 8.95000000e+01	-1.96461328e+00
